,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
24,1.6236896184149336e-05,1.6236896184149338e-11,1.6236896184149337e-09,1.6236896184149336e-07,0.00037923080727821404,3.792308072782141e-10,1.19615812976872e-08,1.19615812976872e-06,6.0281762622120227e-05,6.028176262212023e-11,6.028176262212023e-09,6.028176262212023e-07,5.685286043421487e-05,4.8964844269735917e-11,4.8964844269735915e-09,4.896484426973592e-07,0.0003184872107633143,3.1848721076331434e-10,5.812024822922202e-09,9.384088168553801e-06,0.030121549418076723,9.472801821189738e-09,2.0749849043206e-06,5.763208709452285e-06,1.0,1.0000000000000002e-06,0.0001,0.00014097553914740063,6.391478542217084e-05,6.391478542217085e-11,6.3914785422170836e-09,6.391478542217083e-07,0.00010075039326943246,1.8902208709973498e-10,6.398444993369301e-11,3.1257769393953186e-07,4.202324364179143e-05,4.202324364179144e-11,2.7753564435681495e-09,2.086641301933056e-07,8.905448389473939e-06,8.90544838947394e-12,5.717394340339411e-09,2.6749148867188884e-07,1.585898284950711e-05,8.178532354598565e-14,9.672982740970428e-13,1.398553542331001e-09,4.2359581871207416e-07,6.299233706639534e-11,2.593012484533547e-09,3.6013058741369007e-08,0.00025606878821886575,6.212660554065383e-71,5.184258656099676e-69,4.346796605723809e-67,5.8555239284331476e-05,5.855523928433148e-11,9.863828775343442e-09,1.5658087371580974e-06,4.86637672288687e-05,9.100573576204931e-11,2.0083870238616412e-08,4.190947256184542e-06,6.384250215035023e-05,2.0621983692150867e-11,9.561466446991148e-10,9.16591667521563e-06,0.0014919682511178821,4.3197019670547405e-09,4.5251664237192325e-07,6.2415665551838235e-06,0.017064372667733745,3.20298506815899e-08,2.201001684067722e-06,5.147833081234182e-06,0.0001444706561282978,5.248651383604606e-10,6.2044337830564e-09,1.3132242171969526e-06,6.846566805832757e-05,8.245822522184915e-11,9.58636524205107e-09,5.844288092236306e-07,4.019737358025831e-05,3.358326979366234e-14,8.22759845250762e-12,3.0837752200629143e-67,2.4805706398208525e-65,6.680209926480394e-114,3.94873958309311e-76,7.712583954721371e-66,1.4831646423987609e-65,2.4369655839631307e-71,1.9620245294387464e-68,8.10006621312177e-06,0.0011399999017002102
25,1.6236896184149338e-11,1.6236896184149336e-05,1.6236896184149336e-07,1.6236896184149337e-09,3.792308072782141e-10,0.00037923080727821404,1.19615812976872e-06,1.19615812976872e-08,6.028176262212023e-11,6.0281762622120227e-05,6.028176262212023e-07,6.028176262212023e-09,5.685286043421488e-11,4.896484426973591e-05,4.896484426973592e-07,4.8964844269735915e-09,3.1848721076331434e-10,0.0003184872107633143,5.812024822922203e-07,9.384088168553801e-08,3.012154941807673e-08,0.009472801821189737,0.00020749849043206003,5.7632087094522856e-08,1.0000000000000002e-06,1.0,0.01,1.4097553914740065e-06,6.391478542217085e-11,6.391478542217084e-05,6.391478542217083e-07,6.3914785422170836e-09,1.0075039326943248e-10,0.00018902208709973496,6.398444993369301e-09,3.125776939395319e-09,4.202324364179144e-11,4.202324364179143e-05,2.775356443568149e-07,2.086641301933056e-09,8.90544838947394e-12,8.905448389473939e-06,5.717394340339411e-07,2.6749148867188887e-09,1.5858982849507113e-11,8.178532354598564e-08,9.672982740970427e-11,1.398553542331001e-11,4.2359581871207424e-13,6.299233706639533e-05,2.593012484533547e-07,3.6013058741369007e-10,2.560687882188658e-10,6.212660554065382e-65,5.1842586560996757e-67,4.346796605723809e-69,5.855523928433148e-11,5.8555239284331476e-05,9.863828775343442e-07,1.5658087371580974e-08,4.8663767228868707e-11,9.10057357620493e-05,2.0083870238616415e-06,4.190947256184542e-08,6.384250215035024e-11,2.0621983692150862e-05,9.561466446991147e-08,9.16591667521563e-08,1.4919682511178823e-09,0.00431970196705474,4.525166423719232e-05,6.241566555183824e-08,1.7064372667733747e-08,0.032029850681589894,0.0002201001684067722,5.147833081234182e-08,1.4447065612829782e-10,0.0005248651383604606,6.2044337830564e-07,1.3132242171969527e-08,6.846566805832758e-11,8.245822522184913e-05,9.58636524205107e-07,5.844288092236306e-09,4.019737358025832e-11,3.3583269793662334e-08,8.22759845250762e-10,3.0837752200629145e-69,2.480570639820853e-71,6.680209926480392e-108,3.9487395830931096e-74,7.712583954721371e-68,1.483164642398761e-71,2.4369655839631302e-65,1.9620245294387462e-66,8.100066213121769e-08,1.1399999017002104e-09
26,1.6236896184149337e-09,1.6236896184149336e-07,1.6236896184149336e-05,1.6236896184149336e-07,3.7923080727821405e-08,3.7923080727821406e-06,0.00011961581297687199,1.19615812976872e-06,6.028176262212023e-09,6.028176262212023e-07,6.0281762622120227e-05,6.028176262212023e-07,5.6852860434214875e-09,4.896484426973592e-07,4.896484426973591e-05,4.896484426973592e-07,3.184872107633143e-08,3.184872107633143e-06,5.812024822922202e-05,9.384088168553801e-06,3.0121549418076727e-06,9.472801821189737e-05,0.020749849043206002,5.763208709452285e-06,0.0001,0.01,1.0,0.00014097553914740063,6.3914785422170836e-09,6.391478542217083e-07,6.391478542217084e-05,6.391478542217083e-07,1.0075039326943246e-08,1.8902208709973496e-06,6.398444993369301e-07,3.1257769393953186e-07,4.202324364179143e-09,4.202324364179143e-07,2.7753564435681493e-05,2.086641301933056e-07,8.905448389473939e-10,8.90544838947394e-08,5.717394340339411e-05,2.6749148867188884e-07,1.585898284950711e-09,8.178532354598564e-10,9.672982740970427e-09,1.398553542331001e-09,4.235958187120742e-11,6.299233706639533e-07,2.593012484533547e-05,3.6013058741369007e-08,2.5606878821886577e-08,6.212660554065382e-67,5.1842586560996755e-65,4.346796605723809e-67,5.8555239284331474e-09,5.855523928433147e-07,9.863828775343442e-05,1.5658087371580974e-06,4.8663767228868704e-09,9.10057357620493e-07,0.00020083870238616413,4.190947256184542e-06,6.384250215035024e-09,2.0621983692150863e-07,9.561466446991147e-06,9.16591667521563e-06,1.4919682511178822e-07,4.31970196705474e-05,0.004525166423719232,6.2415665551838235e-06,1.7064372667733745e-06,0.00032029850681589893,0.02201001684067722,5.147833081234182e-06,1.4447065612829781e-08,5.248651383604606e-06,6.2044337830564e-05,1.3132242171969526e-06,6.8465668058327575e-09,8.245822522184914e-07,9.58636524205107e-05,5.844288092236306e-07,4.019737358025831e-09,3.3583269793662335e-10,8.22759845250762e-08,3.0837752200629143e-67,2.480570639820853e-69,6.680209926480393e-110,3.94873958309311e-72,7.712583954721371e-66,1.483164642398761e-69,2.43696558396313e-67,1.962024529438746e-64,8.10006621312177e-06,1.1399999017002102e-07
27,7.398838000204597e-07,7.398838000204597e-09,7.398838000204597e-07,7.398838000204597e-05,7.452407309040706e-07,7.452407309040706e-09,2.696598792757215e-07,2.696598792757215e-05,1.4378953668092542e-07,1.4378953668092542e-09,1.4378953668092542e-07,1.4378953668092542e-05,4.8680284253993385e-08,5.593600198919338e-10,5.593600198919339e-08,5.593600198919338e-06,6.783869457990886e-07,6.783869457990886e-09,3.474241638055096e-07,0.00013843090835394744,0.0002652316690007654,4.3128323668693744e-07,0.0001869758206142891,0.012369218051992797,0.0001024774761398162,1.0247747613981622e-06,0.0001024774761398162,1.0,3.871201980018528e-07,3.871201980018528e-09,3.871201980018528e-07,3.871201980018528e-05,1.6888974515732526e-06,6.081337675276226e-08,1.665727974961633e-08,3.2284851896044872e-06,3.9410820668724105e-08,3.9410820668724105e-10,5.624501500313536e-10,1.0658170391273269e-05,2.436424953472832e-08,2.436424953472832e-10,1.4120563061876702e-08,9.866235059319352e-06,1.0449930257233845e-07,1.4004463496057738e-12,8.469901854380835e-11,2.290249085330956e-08,9.77080044969643e-10,1.4527618450840723e-09,8.410596820155788e-08,4.826294001834544e-06,5.080394299068956e-06,2.591343789213683e-68,8.738604002574158e-67,2.2335581156776812e-64,2.4619280437285227e-07,2.4619280437285228e-09,7.610980303141163e-07,1.5858834508311398e-05,6.137538518419227e-07,1.9562778461966826e-09,5.117875443103077e-07,0.00010911409845873609,6.496875873566431e-07,8.521625299873461e-09,7.430861324250723e-08,3.122674794698554e-05,1.912433141318106e-05,3.960722924177053e-09,1.729829049318252e-06,0.0007488556211663581,6.492068407129015e-05,1.2551587975719783e-06,0.00018427048241691866,0.00025780776221502675,1.8206160149875534e-06,6.961104803989043e-10,3.3297429159018513e-07,2.2217593562239975e-05,1.1849052834710323e-07,2.3160852782606125e-09,7.557680617692664e-08,9.930122689557832e-06,1.1848392396645831e-07,4.2699232394302333e-13,2.290503096579538e-10,3.550530239457832e-64,4.4940994071877066e-66,8.156888963641981e-113,3.1712278302112923e-76,3.370747246556672e-64,2.517143368844082e-67,6.797565377076903e-69,9.928168134925188e-67,7.716140519965413e-05,6.818089367977941e-07
28,0.00045254784288656586,4.525478428865659e-10,4.525478428865659e-08,4.525478428865659e-06,7.239216753920998e-05,7.239216753921e-11,9.793155959249006e-09,9.793155959249005e-07,0.00011422634767474881,1.1422634767474884e-10,1.1422634767474881e-08,1.142263476747488e-06,2.361588716995101e-05,1.5368707224637753e-11,1.5368707224637752e-09,1.5368707224637752e-07,0.00010178603596635589,1.017860359663559e-10,4.1689329571339664e-08,7.447319918866702e-07,0.00026979807584739127,3.7929865264458917e-10,1.532220633459547e-08,1.676840862012469e-06,0.00013063421958026196,1.3063421958026198e-10,1.3063421958026197e-08,1.088470828922171e-06,1.0,1.0000000000000002e-06,0.0001,0.01,0.0007447374063113531,6.157853145174024e-09,7.871012705412682e-09,2.515146612214812e-06,1.3230467382882119e-05,1.3230467382882122e-11,2.020337541022456e-08,1.0343141476958825e-05,0.000358345072228804,3.5834507222880406e-10,1.709888755007839e-08,5.174807653164175e-06,7.248743339774614e-05,7.701891208449473e-13,1.0732047610326585e-11,4.0331611614646466e-08,1.6330807402457313e-06,2.3674800976028012e-11,2.9397852357415335e-08,4.110580912112055e-06,0.004448968095451644,3.2765895253560375e-72,3.367601912348831e-69,7.2375188303488374e-68,6.56192990740687e-05,6.561929907406872e-11,6.043359872041961e-12,1.1555255178526233e-06,2.611676640211298e-05,3.716102755220297e-12,1.1759346764798281e-08,1.0110511017891433e-07,0.0003932818976094514,3.224559373175479e-11,2.892752660513417e-09,2.045552159298419e-06,0.0016939406630592352,6.064393543749986e-10,1.4141149499801825e-07,4.942333767708974e-05,0.00017208079037700746,1.6135555031706482e-10,2.5293911648398245e-08,0.0026051553174189185,0.08388076233799208,2.3825550763373965e-09,5.544183936469521e-07,8.90565587208394e-06,0.0004105530975268679,3.78118143413702e-10,8.281819660786131e-08,6.413553967864055e-06,0.0003973303287664672,1.9145295634389532e-13,7.120793235782992e-11,2.0753706343862545e-67,2.158792971379718e-65,1.8838923423655694e-113,2.4964331460980703e-77,3.127215818760511e-67,1.3235810624557817e-65,5.2596497874087375e-71,5.444707323527957e-69,5.837221407697796e-06,0.00026825268653228834
29,4.525478428865659e-10,0.00045254784288656586,4.525478428865659e-06,4.525478428865659e-08,7.239216753921e-11,7.239216753920998e-05,9.793155959249005e-07,9.793155959249006e-09,1.1422634767474884e-10,0.00011422634767474881,1.142263476747488e-06,1.1422634767474881e-08,2.3615887169951015e-11,1.5368707224637752e-05,1.5368707224637752e-07,1.5368707224637752e-09,1.017860359663559e-10,0.00010178603596635589,4.168932957133967e-06,7.447319918866702e-09,2.697980758473913e-10,0.0003792986526445891,1.532220633459547e-06,1.676840862012469e-08,1.3063421958026198e-10,0.00013063421958026196,1.3063421958026196e-06,1.088470828922171e-08,1.0000000000000002e-06,1.0,0.01,0.0001,7.447374063113533e-10,0.006157853145174023,7.871012705412682e-07,2.515146612214812e-08,1.3230467382882122e-11,1.3230467382882119e-05,2.020337541022456e-06,1.0343141476958824e-07,3.5834507222880406e-10,0.000358345072228804,1.709888755007839e-06,5.174807653164175e-08,7.248743339774615e-11,7.701891208449471e-07,1.0732047610326584e-09,4.0331611614646465e-10,1.6330807402457317e-12,2.3674800976028007e-05,2.9397852357415334e-06,4.1105809121120556e-08,4.448968095451645e-09,3.276589525356037e-66,3.367601912348831e-67,7.237518830348837e-70,6.561929907406872e-11,6.56192990740687e-05,6.043359872041961e-10,1.1555255178526234e-08,2.611676640211298e-11,3.7161027552202957e-06,1.1759346764798281e-06,1.0110511017891434e-09,3.9328189760945144e-10,3.224559373175478e-05,2.892752660513417e-07,2.0455521592984193e-08,1.6939406630592356e-09,0.0006064393543749985,1.4141149499801824e-05,4.942333767708974e-07,1.7208079037700749e-10,0.0001613555503170648,2.5293911648398243e-06,2.6051553174189186e-05,8.388076233799209e-08,0.002382555076337396,5.54418393646952e-05,8.905655872083941e-08,4.1055309752686795e-10,0.0003781181434137019,8.281819660786131e-06,6.413553967864056e-08,3.973303287664673e-10,1.9145295634389528e-07,7.120793235782991e-09,2.0753706343862544e-69,2.1587929713797187e-71,1.883892342365569e-107,2.49643314609807e-75,3.127215818760511e-69,1.3235810624557819e-71,5.2596497874087365e-65,5.444707323527957e-67,5.837221407697796e-08,2.682526865322884e-10
30,4.525478428865659e-08,4.525478428865659e-06,0.00045254784288656586,4.525478428865659e-06,7.239216753920999e-09,7.239216753920998e-07,9.793155959249004e-05,9.793155959249005e-07,1.1422634767474881e-08,1.142263476747488e-06,0.00011422634767474881,1.142263476747488e-06,2.3615887169951014e-09,1.5368707224637752e-07,1.5368707224637752e-05,1.5368707224637752e-07,1.0178603596635589e-08,1.017860359663559e-06,0.00041689329571339664,7.447319918866702e-07,2.697980758473913e-08,3.7929865264458912e-06,0.0001532220633459547,1.676840862012469e-06,1.3063421958026197e-08,1.3063421958026196e-06,0.00013063421958026196,1.088470828922171e-06,0.0001,0.01,1.0,0.01,7.447374063113532e-08,6.157853145174023e-05,7.871012705412682e-05,2.515146612214812e-06,1.323046738288212e-09,1.3230467382882118e-07,0.0002020337541022456,1.0343141476958825e-05,3.58345072228804e-08,3.5834507222880397e-06,0.0001709888755007839,5.174807653164175e-06,7.248743339774614e-09,7.701891208449471e-09,1.0732047610326584e-07,4.0331611614646466e-08,1.6330807402457315e-10,2.3674800976028007e-07,0.00029397852357415335,4.110580912112055e-06,4.448968095451644e-07,3.2765895253560367e-68,3.367601912348831e-65,7.2375188303488374e-68,6.561929907406871e-09,6.561929907406871e-07,6.043359872041961e-08,1.1555255178526233e-06,2.611676640211298e-09,3.7161027552202956e-08,0.00011759346764798281,1.0110511017891433e-07,3.932818976094514e-08,3.224559373175478e-07,2.892752660513417e-05,2.045552159298419e-06,1.6939406630592354e-07,6.064393543749985e-06,0.0014141149499801824,4.942333767708974e-05,1.7208079037700748e-08,1.613555503170648e-06,0.00025293911648398244,0.0026051553174189185,8.388076233799208e-06,2.3825550763373964e-05,0.00554418393646952,8.90565587208394e-06,4.105530975268679e-08,3.781181434137019e-06,0.0008281819660786131,6.413553967864055e-06,3.973303287664673e-08,1.914529563438953e-09,7.120793235782991e-07,2.0753706343862545e-67,2.1587929713797184e-69,1.8838923423655692e-109,2.49643314609807e-73,3.127215818760511e-67,1.3235810624557817e-69,5.259649787408737e-67,5.4447073235279565e-65,5.837221407697796e-06,2.6825268653228834e-08
31,4.525478428865659e-06,4.525478428865659e-08,4.525478428865659e-06,0.00045254784288656586,7.239216753920998e-07,7.239216753920999e-09,9.793155959249005e-07,9.793155959249004e-05,1.142263476747488e-06,1.1422634767474881e-08,1.142263476747488e-06,0.00011422634767474881,2.3615887169951011e-07,1.5368707224637752e-09,1.5368707224637752e-07,1.5368707224637752e-05,1.017860359663559e-06,1.0178603596635589e-08,4.168932957133967e-06,7.447319918866702e-05,2.697980758473913e-06,3.7929865264458916e-08,1.532220633459547e-06,0.00016768408620124688,1.3063421958026196e-06,1.3063421958026197e-08,1.3063421958026196e-06,0.0001088470828922171,0.01,0.0001,0.01,1.0,7.447374063113532e-06,6.157853145174023e-07,7.871012705412682e-07,0.0002515146612214812,1.3230467382882118e-07,1.323046738288212e-09,2.020337541022456e-06,0.0010343141476958824,3.5834507222880397e-06,3.58345072228804e-08,1.709888755007839e-06,0.0005174807653164175,7.248743339774614e-07,7.701891208449472e-11,1.0732047610326584e-09,4.0331611614646465e-06,1.6330807402457313e-08,2.367480097602801e-09,2.9397852357415334e-06,0.00041105809121120553,4.448968095451644e-05,3.276589525356037e-70,3.367601912348831e-67,7.237518830348837e-66,6.561929907406871e-07,6.561929907406871e-09,6.043359872041961e-10,0.00011555255178526233,2.6116766402112976e-07,3.716102755220296e-10,1.1759346764798281e-06,1.0110511017891432e-05,3.932818976094514e-06,3.2245593731754783e-09,2.892752660513417e-07,0.00020455521592984191,1.6939406630592352e-05,6.064393543749985e-08,1.4141149499801824e-05,0.004942333767708974,1.7208079037700746e-06,1.613555503170648e-08,2.5293911648398243e-06,0.26051553174189185,0.0008388076233799208,2.3825550763373962e-07,5.54418393646952e-05,0.0008905655872083941,4.105530975268679e-06,3.7811814341370194e-08,8.281819660786131e-06,0.0006413553967864055,3.973303287664672e-06,1.9145295634389528e-11,7.120793235782991e-09,2.0753706343862544e-65,2.1587929713797183e-67,1.883892342365569e-111,2.49643314609807e-75,3.127215818760511e-65,1.3235810624557817e-67,5.259649787408737e-69,5.444707323527957e-67,0.0005837221407697796,2.6825268653228835e-06
32,5.6031209700879057e-05,5.6031209700879063e-11,5.603120970087906e-09,5.603120970087906e-07,1.0140619581179825e-05,1.0140619581179826e-11,6.293151082976259e-09,6.293151082976259e-07,0.00015010997237822663,1.5010997237822665e-10,1.5010997237822662e-08,1.5010997237822663e-06,9.941707593371823e-05,1.3750065386826833e-10,1.375006538682683e-08,1.375006538682683e-06,0.00026019553969337404,2.601955396933741e-10,1.0659145790148173e-08,1.916516886946911e-06,0.00022025945680053953,3.7609979781985115e-10,6.236852598216241e-08,1.388754119576832e-06,0.0001292395417677045,1.2923954176770451e-10,1.292395417677045e-08,2.9803500983506906e-06,0.0004674080711988456,4.674080711988457e-10,4.674080711988456e-08,4.674080711988456e-06,0.9999999999999999,1.1005326505723723e-07,9.62577198266659e-08,2.0241163979444145e-06,0.00038881448392351294,3.88814483923513e-10,1.3280069270398739e-08,7.368827969556148e-07,0.0005856450810562257,5.856450810562258e-10,3.658322418638457e-08,6.629184926905876e-06,5.7005656789782995e-05,1.2148750912690784e-13,1.7378877627074792e-10,1.8714092536441977e-08,2.893125764818218e-06,4.455055346833065e-10,2.079404788510603e-08,2.068552171618418e-06,8.869435414069915e-05,7.894721527103126e-72,1.9928309996052686e-69,4.14189782270657e-67,3.0824601811152725e-05,3.082460181115273e-11,3.1766298081019235e-08,3.5253122772369383e-07,0.00014652343752426854,1.4907071350653183e-10,4.850409900311459e-08,4.910863269313165e-07,7.556723422634755e-05,9.510430872394397e-11,1.7628768184725598e-08,3.453022027212131e-06,0.004664254376014418,2.5252586059838604e-10,1.2415584769186852e-07,6.3949739621159715e-06,0.00017838899774775077,4.283066996365162e-10,3.613145279666128e-08,5.692970200939337e-05,0.002929423443487733,2.4177903820839425e-08,5.409633525249921e-06,1.4528830123149763e-06,0.0011245463298541283,9.97645821330037e-11,1.0630014885365223e-07,3.265584295541701e-06,0.0004333311171857103,2.1753043234026846e-13,2.0292222208999253e-10,1.1309034187008628e-67,8.141840600585952e-66,4.5457074159348694e-114,3.414339349803263e-77,1.2600950248571585e-66,1.07424849769399e-64,1.3771612765437578e-70,1.081151654637686e-68,8.892092579063804e-06,0.00019466404723650514
33,7.54253110936024e-11,7.542531109360238e-05,7.542531109360238e-07,7.542531109360238e-09,1.7440942865767468e-11,1.7440942865767465e-05,4.1533736196563987e-07,4.153373619656399e-09,2.805900595679281e-10,0.00028059005956792806,2.8059005956792804e-06,2.8059005956792808e-08,5.8058300345357604e-11,8.681841569986534e-05,8.681841569986535e-07,8.681841569986534e-09,1.3375394275488943e-09,0.001337539427548894,1.3933654395390895e-05,1.0359753383784677e-07,1.0338607005649857e-09,0.002119407606817624,3.775053580323125e-05,4.784427503460631e-08,1.5595679838196385e-10,0.00015595679838196382,1.5595679838196383e-06,6.902496881753362e-08,2.4857958834222444e-09,0.002485795883422244,2.485795883422244e-05,2.485795883422244e-07,7.078578116443695e-08,1.0,1.1333930766626705e-05,4.907192784455453e-08,1.0019989266236754e-10,0.00010019989266236752,2.359664749617224e-06,4.141139544234132e-08,3.261947533388605e-10,0.00032619475333886045,1.0749378235418246e-05,1.4124952335113697e-07,4.0883117688675626e-10,2.655752758721746e-07,3.225552812981522e-09,2.9067758552573906e-10,5.421753874753938e-12,0.0008025871581989518,1.472880267863281e-07,4.313421466393682e-08,1.9771472264096505e-09,1.1715975337230251e-65,3.461615022931999e-67,2.025899335386795e-69,1.573198296111506e-10,0.00015731982961115059,6.607153355200054e-06,7.304143471935877e-10,1.7399479966493647e-11,0.000156903837707419,2.174572621165661e-06,2.6627956232132282e-08,6.12784395568304e-10,0.00015188532309233063,2.619734302238329e-06,7.138012599114554e-08,1.2402123988557449e-08,7.409235225075941e-06,1.91752820410097e-05,1.9055925960238386e-07,9.89174292889325e-10,0.0001186104094781345,7.026826606190217e-07,3.428101480438337e-07,2.086381507769697e-09,0.03620695449872036,0.0024736550519965927,1.895550730992382e-07,9.559452246802135e-10,0.000408870761405003,7.968731535079453e-06,1.1628795701073411e-08,1.3803563534213588e-10,2.17471703648502e-07,1.7214484136060576e-08,9.175342499911892e-70,5.6285531386630704e-71,4.888278391048389e-108,3.938385297109874e-76,1.2922104343409156e-68,2.096159161542715e-73,1.6257507045739232e-64,1.4514626056546293e-66,1.977565967313843e-07,8.653898743449337e-10
34,6.557701495238009e-10,6.557701495238009e-08,6.5577014952380086e-06,6.557701495238009e-08,8.808242378926136e-09,8.808242378926135e-07,4.547054981868225e-06,4.5470549818682254e-08,6.635481052985384e-10,6.635481052985384e-08,6.635481052985384e-06,6.635481052985384e-08,6.882875227074507e-10,5.641845746671952e-08,5.641845746671952e-06,5.641845746671952e-08,9.354157157201607e-10,9.354157157201608e-08,8.385117964703948e-05,3.765484636579324e-07,1.7908181288585455e-10,5.040383414644841e-08,3.5358588302303682e-06,1.589179693542895e-08,6.325863673929772e-11,6.325863673929772e-09,6.325863673929772e-07,2.265503880971948e-08,3.807328775543435e-09,3.807328775543436e-07,3.8073287755434355e-05,3.807328775543436e-07,7.418776677310726e-08,1.3581076208035688e-05,1.0,3.5448689513019174e-05,1.9417516566282286e-07,1.9417516566282287e-05,0.013306386752375006,4.455346274950563e-06,3.2170364433276057e-06,0.00032170364433276055,0.001961500142479641,0.00019604212561624178,9.147689255996522e-07,5.18078624951486e-07,5.208400102119514e-05,2.7672355256996056e-06,6.34382255604214e-08,7.388925538354464e-05,0.0026861853145392204,0.00044950707679865276,3.179891353195718e-08,5.477996088129244e-66,2.8902930840806994e-63,1.4334491007807018e-65,1.1639216103480967e-08,1.1639216103480965e-06,7.722300958714422e-05,5.649999090794288e-07,9.316999658939992e-10,2.8744300260177124e-07,4.982266742932407e-06,8.541740950853879e-08,1.6376185660286831e-09,2.751304929863374e-07,2.634256199076236e-05,1.491262420608914e-07,2.0875641528119546e-08,5.764590446069761e-06,9.309425301867841e-05,1.5660683921150712e-06,1.0024375829526885e-09,1.6933265227916383e-07,4.459389497256977e-06,3.4322410547012307e-07,3.065961121827847e-09,6.319685428124865e-06,0.00023131652882046354,0.0009371660677591283,1.6298969188826673e-06,0.0001107318446876393,0.01972537887606885,1.6863919601544898e-05,4.4609899028574396e-07,5.955818843092959e-07,0.00031415485606084485,1.5235959102111843e-65,1.3703013501207048e-67,1.9506022532537625e-107,1.8705509074046142e-72,5.831071389742457e-66,8.952380606326159e-68,5.981536541269993e-66,7.768902175777105e-65,3.818840575601988e-06,2.8325329620821873e-08
35,1.7308592798689448e-06,1.730859279868945e-08,1.7308592798689448e-06,0.00017308592798689448,6.243521201521399e-07,6.243521201521399e-09,1.2717789309442788e-07,1.2717789309442788e-05,8.261665010852537e-08,8.261665010852537e-10,8.261665010852537e-08,8.261665010852537e-06,3.4997156426902245e-08,2.3908352341275314e-11,2.390835234127531e-09,2.3908352341275314e-07,6.798269404603356e-10,6.798269404603355e-12,3.6227196243474e-08,1.3552352152006206e-05,1.53516876718252e-07,4.5741651757093176e-09,3.1299557385422917e-07,1.5901224774221355e-06,1.2592998035884066e-07,1.2592998035884066e-09,1.2592998035884066e-07,1.7893087865303236e-06,4.957683968038945e-07,4.957683968038945e-09,4.957683968038945e-07,4.957683968038945e-05,6.357084387978202e-07,2.3961418033967768e-08,1.4445279511706335e-05,1.0,7.917414620792428e-05,7.917414620792427e-07,0.00013217571073081822,0.0026209083406633048,0.00034710919886261524,3.4710919886261524e-06,9.854966538726195e-05,0.010428765053034214,3.568476208202279e-05,4.923894638247532e-10,3.007869881197554e-07,3.308870145946463e-05,1.451285853363963e-06,8.114984854937027e-07,3.276410678507225e-05,0.00013870177652398926,4.241606289802551e-06,1.972811398628915e-69,2.757978493400668e-66,2.7757174312590277e-64,7.67791558005054e-07,7.67791558005054e-09,5.209203382570763e-07,1.0969996043604503e-06,1.5248383029103736e-08,5.702119533855757e-10,1.8463421880162364e-08,1.9272821627988303e-05,1.3786650016422014e-07,1.171229578652749e-09,5.0590965828002114e-08,1.1558714217171858e-05,1.6114528525899637e-07,2.3763419917476936e-08,1.6860214262123816e-07,4.9707067512303416e-05,3.1406420264054303e-07,6.80045183347923e-10,1.9511309010529998e-07,8.644107151043282e-05,4.099399915185812e-08,1.457850331316512e-09,6.910803659291617e-08,0.030959894146976974,0.00010320059057402722,4.0155151970438614e-07,0.0001868824947267276,0.0047439633482356846,6.866324391114516e-07,7.786062191513844e-10,7.435232511830376e-07,8.942982136581381e-64,1.2748402782896323e-66,9.61149606862072e-110,1.1394814260723037e-74,1.0331490401866919e-64,4.140959848656401e-66,2.202477780841265e-68,9.721843984584725e-67,9.968967461725012e-05,4.2107729815500875e-06
