Channels number ;6
Perturbation : 2
Instance name ;|I| ;|J|;RH1 UB;RH1 time;RH2 UB;RH2 time
optim_instances/Instance_MAP4A_2_1.dat;56;41;210;0.181;210;0.181
optim_instances/Instance_MAP4A_2_2.dat;56;41;1630;0.09;1630;0.09
optim_instances/Instance_MAP4A_2_3.dat;56;41;130;1.905;130;1.905
optim_instances/Instance_MAP5A_0_1.dat;45;39;130;0.154;130;0.154
optim_instances/Instance_MAP5A_0_2.dat;45;39;620;0.143;620;0.144
optim_instances/Instance_MAP5A_0_3.dat;45;39;570;4.507;570;4.507
optim_instances/Instance_MAP5A_1_1.dat;78;70;150;0.7;150;0.7
optim_instances/Instance_MAP5A_1_2.dat;78;70;210;0.434;210;0.434
optim_instances/Instance_MAP5A_1_3.dat;78;70;120;4.769;120;4.769
optim_instances/Instance_MAP5A_2_1.dat;101;115;210;0.69;210;0.69
optim_instances/Instance_MAP5A_2_2.dat;101;115;440;2.187;440;2.187
optim_instances/Instance_MAP5A_2_3.dat;101;115;180;4.348;180;4.348
optim_instances/Instance_MAP6A_0_1.dat;92;84;170;1.899;170;1.899
optim_instances/Instance_MAP6A_0_2.dat;92;84;1160;0.779;1160;0.779
optim_instances/Instance_MAP6A_0_3.dat;92;84;330;10.572;230;71.601
optim_instances/Instance_MAP6A_1_1.dat;112;155;450;0.747;450;0.747
optim_instances/Instance_MAP6A_1_2.dat;112;155;2840;0.735;2840;0.735
optim_instances/Instance_MAP6A_1_3.dat;112;155;720;4.194;720;4.194
optim_instances/Instance_MAP6A_2_1.dat;181;175;360;7.11;360;7.11
optim_instances/Instance_MAP6A_2_2.dat;181;175;2510;100.486;2510;263.865
optim_instances/Instance_MAP6A_2_3.dat;181;175;1240;8.528;1240;8.528
optim_instances/Instance_MAP1B_0_1.dat;19;13;40;0.058;40;0.058
optim_instances/Instance_MAP1B_0_2.dat;19;13;160;0.058;160;0.058
optim_instances/Instance_MAP1B_0_3.dat;19;13;30;0.051;30;0.051
optim_instances/Instance_MAP1B_1_1.dat;13;23;40;0.027;40;0.027
optim_instances/Instance_MAP1B_1_2.dat;13;23;170;0.033;170;0.033
optim_instances/Instance_MAP1B_1_3.dat;13;23;30;0.026;30;0.026
optim_instances/Instance_MAP1B_2_1.dat;30;24;60;0.052;60;0.052
optim_instances/Instance_MAP1B_2_2.dat;30;24;120;0.09;120;0.09
optim_instances/Instance_MAP1B_2_3.dat;30;24;40;0.086;40;0.086
optim_instances/Instance_MAP2B_0_1.dat;22;24;60;0.059;60;0.059
optim_instances/Instance_MAP2B_0_2.dat;22;24;400;0.05;400;0.05
optim_instances/Instance_MAP2B_0_3.dat;22;24;40;0.056;40;0.056
optim_instances/Instance_MAP2B_1_1.dat;39;35;130;0.061;130;0.061
optim_instances/Instance_MAP2B_1_2.dat;39;35;1090;0.085;1090;0.085
optim_instances/Instance_MAP2B_1_3.dat;39;35;80;2.744;80;2.744
optim_instances/Instance_MAP2B_2_1.dat;47;56;120;0.137;120;0.137
optim_instances/Instance_MAP2B_2_2.dat;47;56;710;0.159;710;0.159
optim_instances/Instance_MAP2B_2_3.dat;47;56;70;2.745;70;2.745
optim_instances/Instance_MAP3B_0_1.dat;18;25;50;0.038;50;0.038
optim_instances/Instance_MAP3B_0_2.dat;18;25;310;0.057;310;0.057
optim_instances/Instance_MAP3B_0_3.dat;18;25;40;0.029;40;0.029
optim_instances/Instance_MAP3B_1_1.dat;45;40;60;0.18;60;0.18
optim_instances/Instance_MAP3B_1_2.dat;45;40;240;0.189;240;0.189
optim_instances/Instance_MAP3B_1_3.dat;45;40;60;0.206;60;0.206
optim_instances/Instance_MAP3B_2_1.dat;73;62;170;0.457;170;0.457
optim_instances/Instance_MAP3B_2_2.dat;73;62;1080;0.355;1080;0.355
optim_instances/Instance_MAP3B_2_3.dat;73;62;130;4.084;130;4.084
optim_instances/Instance_MAP4B_0_1.dat;26;38;70;0.062;70;0.062
optim_instances/Instance_MAP4B_0_2.dat;26;38;300;0.068;300;0.068
optim_instances/Instance_MAP4B_0_3.dat;26;38;40;1.451;40;1.451
optim_instances/Instance_MAP4B_1_1.dat;41;36;180;0.062;180;0.062
optim_instances/Instance_MAP4B_1_2.dat;41;36;1480;0.064;1480;0.064
optim_instances/Instance_MAP4B_1_3.dat;41;36;400;0.092;400;0.092
optim_instances/Instance_MAP4B_2_1.dat;56;41;230;0.114;230;0.114
optim_instances/Instance_MAP4B_2_2.dat;56;41;1920;0.126;1920;0.126
optim_instances/Instance_MAP4B_2_3.dat;56;41;150;0.316;150;0.316
optim_instances/Instance_MAP5B_0_1.dat;45;39;130;3.013;130;3.013
optim_instances/Instance_MAP5B_0_2.dat;45;39;850;0.18;850;0.18
optim_instances/Instance_MAP5B_0_3.dat;45;39;560;2.134;560;2.134
optim_instances/Instance_MAP5B_1_1.dat;78;70;150;0.664;150;0.664
optim_instances/Instance_MAP5B_1_2.dat;78;70;230;0.398;230;0.398
optim_instances/Instance_MAP5B_1_3.dat;78;70;110;1.751;110;1.751
optim_instances/Instance_MAP5B_2_1.dat;101;115;210;1.525;210;1.525
optim_instances/Instance_MAP5B_2_2.dat;101;115;440;0.789;440;0.789
optim_instances/Instance_MAP5B_2_3.dat;101;115;280;8.08;280;8.08
optim_instances/Instance_MAP6B_0_1.dat;92;84;170;2.505;170;2.505
optim_instances/Instance_MAP6B_0_2.dat;92;84;1780;0.814;1780;0.814
optim_instances/Instance_MAP6B_0_3.dat;92;84;140;4.577;140;4.577
optim_instances/Instance_MAP6B_1_1.dat;112;155;450;0.689;450;0.689
optim_instances/Instance_MAP6B_1_2.dat;112;155;2460;0.631;2460;0.631
optim_instances/Instance_MAP6B_1_3.dat;112;155;1500;5.072;710;176.328
optim_instances/Instance_MAP6B_2_1.dat;181;175;390;3.479;390;3.479
optim_instances/Instance_MAP6B_2_2.dat;181;175;2680;2.251;2680;2.251
optim_instances/Instance_MAP6B_2_3.dat;181;175;1240;15.745;1240;15.745
