Channels number ;6
Perturbation : 1.2
Instance name ;|I| ;|J|;RH1 UB;RH1 time;RH2 UB;RH2 time
optim_instances/Instance_MAP4A_1_1.dat;41;36;190;0.094;190;0.094
optim_instances/Instance_MAP4A_1_2.dat;41;36;1010;0.087;1010;0.087
optim_instances/Instance_MAP4A_1_3.dat;41;36;380;0.07;380;0.07
optim_instances/Instance_MAP4A_2_1.dat;56;41;210;0.17;210;0.17
optim_instances/Instance_MAP4A_2_2.dat;56;41;1630;0.087;1630;0.087
optim_instances/Instance_MAP4A_2_3.dat;56;41;130;0.702;130;0.702
optim_instances/Instance_MAP5A_0_1.dat;45;39;130;0.146;130;0.146
optim_instances/Instance_MAP5A_0_2.dat;45;39;620;0.13;620;0.13
optim_instances/Instance_MAP5A_0_3.dat;45;39;570;1.71;570;1.71
optim_instances/Instance_MAP5A_1_1.dat;78;70;150;0.709;150;0.709
optim_instances/Instance_MAP5A_1_2.dat;78;70;210;0.423;210;0.423
optim_instances/Instance_MAP5A_1_3.dat;78;70;120;1.548;120;1.548
optim_instances/Instance_MAP5A_2_1.dat;101;115;210;0.65;210;0.651
optim_instances/Instance_MAP5A_2_2.dat;101;115;440;1.916;440;1.916
optim_instances/Instance_MAP5A_2_3.dat;101;115;180;4.067;180;4.067
optim_instances/Instance_MAP6A_0_1.dat;92;84;170;1.631;170;1.631
optim_instances/Instance_MAP6A_0_2.dat;92;84;1160;0.731;1160;0.731
optim_instances/Instance_MAP6A_0_3.dat;92;84;330;4.942;230;65.919
optim_instances/Instance_MAP6A_1_1.dat;112;155;450;0.703;450;0.703
optim_instances/Instance_MAP6A_1_2.dat;112;155;2840;0.696;2840;0.696
optim_instances/Instance_MAP6A_1_3.dat;112;155;720;2.688;720;2.688
optim_instances/Instance_MAP6A_2_1.dat;181;175;360;4.155;360;4.155
optim_instances/Instance_MAP6A_2_2.dat;181;175;2510;100.451;2510;263.344
optim_instances/Instance_MAP6A_2_3.dat;181;175;1240;8.076;1240;8.076
optim_instances/Instance_MAP1B_0_1.dat;19;13;40;0.059;40;0.059
optim_instances/Instance_MAP1B_0_2.dat;19;13;160;0.058;160;0.058
optim_instances/Instance_MAP1B_0_3.dat;19;13;30;0.051;30;0.051
optim_instances/Instance_MAP1B_1_1.dat;13;23;40;0.028;40;0.028
optim_instances/Instance_MAP1B_1_2.dat;13;23;170;0.032;170;0.032
optim_instances/Instance_MAP1B_1_3.dat;13;23;30;0.026;30;0.026
optim_instances/Instance_MAP1B_2_1.dat;30;24;60;0.051;60;0.051
optim_instances/Instance_MAP1B_2_2.dat;30;24;120;0.088;120;0.088
optim_instances/Instance_MAP1B_2_3.dat;30;24;40;0.088;40;0.088
optim_instances/Instance_MAP2B_0_1.dat;22;24;60;0.06;60;0.06
optim_instances/Instance_MAP2B_0_2.dat;22;24;400;0.05;400;0.05
optim_instances/Instance_MAP2B_0_3.dat;22;24;40;0.052;40;0.052
optim_instances/Instance_MAP2B_1_1.dat;39;35;130;0.059;130;0.059
optim_instances/Instance_MAP2B_1_2.dat;39;35;1090;0.085;1090;0.085
optim_instances/Instance_MAP2B_1_3.dat;39;35;80;2.066;80;2.066
optim_instances/Instance_MAP2B_2_1.dat;47;56;120;0.169;120;0.169
optim_instances/Instance_MAP2B_2_2.dat;47;56;710;0.149;710;0.149
optim_instances/Instance_MAP2B_2_3.dat;47;56;70;1.852;70;1.852
optim_instances/Instance_MAP3B_0_1.dat;18;25;50;0.059;50;0.059
optim_instances/Instance_MAP3B_0_2.dat;18;25;310;0.064;310;0.064
optim_instances/Instance_MAP3B_0_3.dat;18;25;40;0.045;40;0.045
optim_instances/Instance_MAP3B_1_1.dat;45;40;60;0.192;60;0.192
optim_instances/Instance_MAP3B_1_2.dat;45;40;240;0.181;240;0.181
optim_instances/Instance_MAP3B_1_3.dat;45;40;60;0.198;60;0.198
optim_instances/Instance_MAP3B_2_1.dat;73;62;170;0.432;170;0.432
optim_instances/Instance_MAP3B_2_2.dat;73;62;1080;0.341;1080;0.341
optim_instances/Instance_MAP3B_2_3.dat;73;62;130;1.867;130;1.867
optim_instances/Instance_MAP4B_0_1.dat;26;38;70;0.058;70;0.058
optim_instances/Instance_MAP4B_0_2.dat;26;38;300;0.064;300;0.064
optim_instances/Instance_MAP4B_0_3.dat;26;38;40;0.591;40;0.592
optim_instances/Instance_MAP4B_1_1.dat;41;36;180;0.07;180;0.071
optim_instances/Instance_MAP4B_1_2.dat;41;36;1480;0.075;1480;0.075
optim_instances/Instance_MAP4B_1_3.dat;41;36;400;0.135;400;0.135
optim_instances/Instance_MAP4B_2_1.dat;56;41;230;0.119;230;0.119
optim_instances/Instance_MAP4B_2_2.dat;56;41;1920;0.128;1920;0.128
optim_instances/Instance_MAP4B_2_3.dat;56;41;150;0.299;150;0.299
optim_instances/Instance_MAP5B_0_1.dat;45;39;130;1.465;130;1.465
optim_instances/Instance_MAP5B_0_2.dat;45;39;850;0.148;850;0.148
optim_instances/Instance_MAP5B_0_3.dat;45;39;560;1.132;560;1.132
optim_instances/Instance_MAP5B_1_1.dat;78;70;150;0.575;150;0.575
optim_instances/Instance_MAP5B_1_2.dat;78;70;230;0.39;230;0.39
optim_instances/Instance_MAP5B_1_3.dat;78;70;110;1.211;110;1.211
optim_instances/Instance_MAP5B_2_1.dat;101;115;210;1.166;210;1.166
optim_instances/Instance_MAP5B_2_2.dat;101;115;440;0.751;440;0.751
optim_instances/Instance_MAP5B_2_3.dat;101;115;280;2.364;280;2.364
optim_instances/Instance_MAP6B_0_1.dat;92;84;170;1.456;170;1.456
optim_instances/Instance_MAP6B_0_2.dat;92;84;1780;0.755;1780;0.755
optim_instances/Instance_MAP6B_0_3.dat;92;84;140;2.225;140;2.225
optim_instances/Instance_MAP6B_1_1.dat;112;155;450;0.691;450;0.691
optim_instances/Instance_MAP6B_1_2.dat;112;155;2460;0.62;2460;0.62
optim_instances/Instance_MAP6B_1_3.dat;112;155;1500;2.142;710;167.917
optim_instances/Instance_MAP6B_2_1.dat;181;175;390;3.899;390;3.899
optim_instances/Instance_MAP6B_2_2.dat;181;175;2680;2.982;2680;2.982
optim_instances/Instance_MAP6B_2_3.dat;181;175;1240;15.955;1240;15.955
